id_achat,id_client,date_achat,montant,produit
684,117,2025-06-03,551.24,Phone
685,117,2024-02-29,533.27,Mouse
686,117,2025-09-18,1258.79,Monitor
687,118,2024-06-05,1026.46,Laptop
688,118,2024-03-25,1004.22,Mouse
689,118,2025-11-02,342.09,Tablet
690,118,2025-07-19,517.68,Phone
691,118,2025-03-12,1789.59,Phone
692,118,2024-05-25,464.52,Keyboard
693,118,2024-09-05,15.11,Laptop
694,118,2024-02-24,496.66,Monitor
695,119,2024-02-09,772.13,Tablet
696,119,2025-12-26,366.13,Laptop
697,119,2024-10-27,1110.2,Printer
698,119,2024-10-03,456.79,Headphones
699,119,2025-02-16,838.35,Camera
700,119,2025-09-13,549.8,Phone
701,120,2025-06-03,751.89,Keyboard
702,120,2024-12-02,1349.92,Laptop
703,120,2025-01-25,366.9,Keyboard
704,120,2025-10-01,1963.01,Printer
705,120,2025-01-25,147.16,Monitor
706,120,2025-05-31,1733.4,Smartwatch
707,120,2024-02-21,661.33,Keyboard
708,120,2024-06-24,918.92,Camera
709,120,2024-12-19,409.34,Mouse
710,120,2024-06-03,1571.17,Mouse
711,121,2024-06-29,933.21,Mouse
712,121,2024-09-10,1944.0,Headphones
713,121,2025-06-24,1467.6,Keyboard
714,121,2025-01-16,1523.36,Headphones
715,122,2025-03-12,22.69,Printer
716,122,2025-04-12,57.58,Keyboard
717,122,2024-02-22,699.38,Laptop
718,123,2024-10-24,12.91,Printer
719,123,2025-11-08,1699.52,Smartwatch
720,123,2024-04-14,216.86,Keyboard
721,123,2024-08-19,1966.4,Printer
722,123,2025-11-11,989.14,Laptop
723,123,2025-05-16,1945.39,Tablet
724,124,2025-11-19,195.12,Headphones
725,124,2024-09-17,1795.6,Keyboard
726,124,2024-05-28,831.98,Camera
727,124,2024-10-31,922.33,Phone
728,124,2024-07-04,1165.73,Keyboard
729,125,2025-11-20,1278.06,Printer
730,125,2024-11-08,158.91,Mouse
731,125,2024-05-12,133.94,Tablet
732,126,2025-04-01,590.44,Camera
733,126,2025-04-18,1852.82,Printer
734,126,2024-07-26,1404.44,Camera
735,126,2025-11-24,642.93,Smartwatch
736,127,2025-05-31,158.63,Headphones
737,127,2025-06-22,280.86,Mouse
738,127,2025-11-09,226.86,Phone
739,127,2024-09-02,337.11,Monitor
740,128,2025-12-07,818.96,Keyboard
741,128,2025-05-11,722.99,Headphones
742,128,2025-11-17,909.31,Monitor
743,128,2024-11-14,537.37,Phone
744,128,2024-01-27,189.94,Smartwatch
745,128,2025-09-13,1654.51,Mouse
746,129,2024-10-21,437.89,Camera
747,130,2025-09-26,191.51,Headphones
748,130,2024-06-06,1937.12,Printer
749,130,2025-08-11,1031.78,Smartwatch
750,131,2024-07-23,1641.98,Tablet
751,131,2024-01-27,71.85,Printer
752,131,2025-06-09,1710.66,Keyboard
753,131,2024-02-19,1498.68,Headphones
754,131,2025-08-02,198.5,Phone
755,132,2024-04-23,251.69,Laptop
756,132,2025-06-07,1662.44,Headphones
757,132,2024-03-11,270.12,Printer
758,133,2024-04-12,1375.71,Phone
759,133,2024-05-15,1168.82,Smartwatch
760,133,2025-08-20,1835.68,Phone
761,133,2024-03-08,53.38,Phone
762,133,2025-02-15,403.52,Monitor
763,133,2024-05-21,1620.5,Phone
764,134,2025-07-14,253.83,Monitor
765,134,2025-12-18,110.77,Mouse
766,134,2025-06-25,871.98,Printer
767,134,2025-06-11,997.29,Printer
768,134,2024-08-15,1369.59,Tablet
769,134,2024-08-16,714.35,Tablet
770,135,2025-10-06,566.91,Tablet
771,135,2024-07-29,78.95,Mouse
772,135,2025-07-29,1237.78,Smartwatch
773,135,2024-11-03,1002.79,Keyboard
774,135,2025-10-28,963.27,Phone
775,136,2024-06-15,772.2,Printer
776,136,2024-03-23,406.92,Keyboard
777,136,2025-09-29,505.8,Keyboard
778,136,2024-06-14,1591.74,Printer
779,136,2025-02-01,1566.01,Camera
780,137,2024-02-15,1093.59,Monitor
781,137,2025-01-04,694.63,Mouse
782,137,2024-04-10,1009.76,Printer
783,137,2024-02-16,548.17,Laptop
784,137,2024-10-29,644.57,Headphones
785,137,2024-03-21,68.31,Smartwatch
786,137,2025-06-10,126.6,Monitor
787,137,2024-03-09,1063.57,Mouse
788,138,2024-12-03,1948.22,Phone
789,138,2024-10-17,503.24,Headphones
790,138,2025-07-12,540.39,Laptop
791,138,2024-12-08,1530.46,Headphones
792,139,2025-08-04,1694.55,Printer
793,139,2025-05-18,716.06,Tablet
794,139,2025-01-22,360.44,Mouse
795,139,2026-01-01,642.83,Camera
796,139,2025-08-03,1828.82,Laptop
797,139,2025-07-02,1409.87,Camera
798,139,2024-02-20,1895.64,Mouse
799,139,2024-01-30,292.78,Headphones
800,139,2024-05-10,1675.03,Monitor
801,139,2025-10-09,1088.83,Tablet
802,140,2024-07-21,85.55,Laptop
803,140,2024-05-27,472.92,Headphones
804,140,2024-12-22,49.66,Monitor
805,140,2025-11-09,11.36,Mouse
806,140,2024-03-01,410.91,Tablet
807,140,2024-10-23,688.11,Tablet
808,140,2025-12-12,1838.37,Camera
809,140,2025-01-23,128.52,Tablet
810,141,2024-07-02,1412.35,Tablet
811,141,2025-04-22,1550.99,Keyboard
812,141,2024-09-21,1722.73,Phone
813,141,2025-06-30,753.45,Printer
814,141,2024-02-07,1176.17,Camera
815,141,2024-12-07,610.51,Tablet
816,141,2025-09-27,1951.96,Printer
817,141,2025-04-03,1585.77,Monitor
818,141,2024-08-17,1301.87,Tablet
819,141,2024-05-16,1417.29,Keyboard
820,142,2025-02-22,1576.11,Headphones
821,142,2024-09-08,1334.41,Tablet
822,142,2024-04-10,762.98,Smartwatch
823,142,2024-03-07,263.42,Laptop
824,142,2025-02-01,1898.09,Mouse
825,142,2024-02-01,789.29,Mouse
826,142,2025-06-29,74.44,Mouse
827,142,2025-07-02,643.25,Mouse
828,142,2024-09-11,449.58,Mouse
829,142,2024-02-17,217.18,Monitor
830,143,2025-11-09,669.03,Phone
831,143,2025-06-03,483.61,Camera
832,143,2024-01-24,344.1,Phone
833,144,2024-01-22,898.79,Smartwatch
834,144,2024-03-02,427.27,Phone
835,144,2024-10-29,707.46,Phone
836,144,2025-03-09,1443.62,Laptop
837,144,2025-10-07,778.01,Printer
838,144,2025-07-30,1938.51,Printer
839,145,2024-02-14,1764.72,Camera
840,145,2025-02-21,1096.59,Phone
841,145,2024-02-03,1659.33,Mouse
842,145,2025-09-13,1305.43,Headphones
843,145,2025-01-02,333.69,Phone
844,145,2025-03-12,1600.4,Laptop
845,145,2024-10-28,596.87,Camera
846,145,2025-06-04,529.64,Phone
847,146,2024-10-28,690.2,Printer
848,146,2025-11-15,330.2,Phone
849,147,2024-07-11,1884.25,Phone
850,147,2025-01-12,682.52,Mouse
851,147,2024-07-20,1787.52,Laptop
852,147,2026-01-05,868.33,Tablet
853,147,2025-04-29,1218.56,Printer
854,147,2025-01-04,322.64,Phone
855,147,2025-11-06,668.88,Headphones
856,147,2024-12-17,824.47,Keyboard
857,147,2025-10-23,1446.86,Keyboard
858,148,2024-07-01,1324.59,Smartwatch
859,148,2024-08-16,482.72,Laptop
860,148,2025-07-07,791.88,Keyboard
861,148,2025-12-23,1681.31,Tablet
862,148,2024-10-29,118.46,Laptop
863,149,2024-07-26,184.38,Mouse
864,149,2024-05-16,965.85,Phone
865,149,2025-07-13,61.21,Tablet
866,149,2024-11-30,1280.0,Phone
867,149,2024-08-26,952.41,Phone
868,149,2024-02-20,623.62,Printer
869,149,2024-11-14,947.18,Smartwatch
870,150,2025-10-24,1287.31,Printer
871,150,2025-10-03,377.91,Printer
872,151,2026-01-10,381.3,Laptop
873,151,2024-04-20,533.96,Monitor
874,151,2025-04-21,534.17,Smartwatch
875,151,2024-06-20,1132.85,Tablet
876,151,2024-11-11,1506.95,Phone
877,151,2025-10-26,180.56,Camera
878,152,2024-12-21,833.83,Mouse
879,152,2024-12-15,462.75,Laptop
880,152,2025-12-16,1683.19,Keyboard
881,152,2024-12-23,843.08,Keyboard
882,152,2024-09-22,1377.27,Monitor
883,152,2025-05-20,1149.7,Headphones
884,152,2024-04-26,957.76,Phone
885,152,2025-02-10,795.66,Laptop
886,152,2024-07-17,1009.18,Keyboard
887,153,2025-06-23,1358.29,Mouse
888,153,2025-03-10,303.42,Monitor
889,153,2025-12-12,354.03,Tablet
890,153,2025-07-06,1944.61,Headphones
891,153,2025-08-15,261.11,Printer
892,153,2024-10-11,165.95,Printer
893,153,2024-12-23,411.82,Tablet
894,153,2025-10-11,1669.88,Smartwatch
895,153,2025-08-21,646.3,Phone
896,153,2024-10-19,183.18,Keyboard
897,154,2024-08-31,1108.59,Smartwatch
898,154,2024-11-02,1044.18,Laptop
899,154,2024-12-28,1575.24,Mouse
900,154,2025-02-19,1179.28,Printer
901,154,2024-12-15,233.91,Tablet
902,154,2025-11-11,304.92,Mouse
903,154,2025-12-18,1169.53,Phone
904,155,2025-10-17,1129.74,Phone
905,155,2024-11-16,1573.63,Keyboard
906,156,2024-06-13,1757.01,Smartwatch
907,156,2024-09-22,772.26,Monitor
908,156,2025-10-31,1148.33,Monitor
909,156,2025-05-16,84.56,Smartwatch
910,156,2025-12-05,811.92,Mouse
911,156,2024-11-30,1221.22,Printer
912,157,2025-12-09,797.63,Camera
913,158,2024-02-06,108.09,Monitor
914,158,2024-06-18,1842.46,Camera
915,158,2025-03-09,50.26,Smartwatch
916,158,2024-05-24,628.79,Monitor
917,159,2026-01-08,1945.27,Headphones
918,159,2025-05-31,277.43,Monitor
919,160,2025-08-04,546.15,Printer
920,160,2025-05-02,1213.91,Phone
921,160,2025-03-15,383.99,Headphones
922,160,2025-08-27,1827.73,Printer
923,160,2024-05-09,1484.48,Keyboard
924,160,2024-09-07,1735.71,Laptop
925,161,2024-07-17,1585.07,Phone
926,161,2025-07-12,629.13,Keyboard
927,161,2025-07-30,812.74,Keyboard
928,161,2025-01-09,1759.87,Laptop
929,161,2025-04-10,355.74,Headphones
930,161,2025-07-31,1675.58,Headphones
931,161,2025-02-10,75.81,Laptop
932,161,2025-04-23,1836.88,Headphones
933,161,2024-02-14,555.22,Monitor
934,162,2024-03-30,799.92,Phone
935,162,2024-03-07,1365.54,Headphones
936,162,2024-02-04,751.21,Mouse
937,162,2025-11-22,897.75,Monitor
938,162,2025-10-16,1177.89,Camera
939,162,2024-09-18,695.06,Smartwatch
940,162,2024-03-25,1500.43,Phone
941,162,2025-11-30,577.29,Printer
942,162,2024-10-06,108.81,Mouse
943,163,2025-07-16,1715.65,Headphones
944,163,2025-12-20,1358.61,Smartwatch
945,163,2024-08-31,1306.66,Keyboard
946,163,2024-03-08,49.9,Laptop
947,164,2025-04-19,1823.92,Tablet
948,164,2024-09-06,1206.27,Laptop
949,164,2025-11-11,455.3,Mouse
950,164,2024-12-11,1612.12,Smartwatch
951,164,2024-09-23,1428.35,Smartwatch
952,164,2024-05-27,853.38,Printer
953,164,2024-08-28,1704.66,Monitor
954,164,2025-08-28,511.48,Monitor
955,165,2024-05-15,1357.62,Mouse
956,165,2025-10-24,800.33,Phone
957,165,2024-05-18,24.62,Camera
958,165,2024-04-15,1127.3,Mouse
959,165,2025-11-15,1222.01,Smartwatch
960,166,2024-11-14,968.66,Camera
961,166,2025-03-05,1976.84,Camera
962,167,2025-04-23,529.68,Smartwatch
963,167,2025-06-14,384.84,Keyboard
964,167,2024-08-12,1533.29,Laptop
965,167,2025-09-30,1612.81,Mouse
966,167,2024-07-20,814.16,Camera
967,168,2024-04-11,1445.35,Monitor
968,168,2025-12-11,1994.96,Smartwatch
969,168,2025-11-14,1814.75,Printer
970,169,2024-03-30,1476.1,Mouse
971,169,2024-02-17,1419.06,Mouse
972,169,2025-10-24,1633.87,Camera
973,169,2024-12-30,1455.83,Headphones
974,169,2025-01-02,1375.77,Monitor
975,169,2025-08-02,1813.99,Camera
976,169,2025-03-23,1019.56,Tablet
977,170,2026-01-11,370.46,Phone
978,170,2024-10-10,946.85,Smartwatch
979,170,2024-12-07,1453.12,Keyboard
980,170,2025-03-13,1528.21,Tablet
981,170,2024-12-12,1894.38,Camera
982,170,2024-02-03,1312.32,Headphones
983,170,2025-01-13,717.01,Smartwatch
984,170,2025-05-25,846.74,Camera
985,170,2024-09-27,749.65,Mouse
986,171,2024-09-24,932.88,Phone
987,171,2024-03-22,946.37,Mouse
988,171,2024-10-16,1164.82,Mouse
989,171,2024-05-28,151.72,Headphones
990,171,2025-04-20,1005.95,Printer
991,172,2025-05-29,603.73,Laptop
992,172,2025-11-20,1742.99,Tablet
993,172,2024-04-10,283.36,Headphones
994,172,2025-12-03,691.91,Mouse
995,172,2025-12-22,1786.76,Monitor
996,172,2024-06-12,295.02,Tablet
997,172,2025-04-27,1560.09,Monitor
998,172,2024-08-20,671.93,Tablet
999,172,2025-08-21,633.69,Laptop
1000,173,2025-08-16,909.59,Headphones
1001,174,2024-10-05,1156.8,Tablet
1002,174,2026-01-07,984.26,Phone
1003,174,2025-01-15,267.52,Printer
1004,175,2025-04-18,812.75,Monitor
1005,175,2025-03-26,772.8,Laptop
1006,175,2026-01-13,1072.23,Camera
1007,175,2024-10-12,1900.64,Camera
1008,175,2024-07-22,1516.13,Keyboard
1009,175,2025-01-29,389.25,Laptop
1010,175,2026-01-06,1257.11,Headphones
1011,176,2025-11-11,1390.11,Camera
1012,176,2024-02-06,631.06,Phone
1013,176,2024-09-08,773.27,Mouse
1014,176,2024-05-20,619.17,Phone
1015,177,2025-05-08,603.42,Smartwatch
1016,178,2025-06-15,1458.39,Mouse
1017,178,2024-07-30,1052.99,Printer
1018,178,2026-01-17,1777.07,Tablet
1019,178,2024-09-22,692.04,Monitor
1020,178,2024-08-06,724.91,Headphones
1021,178,2026-01-16,338.12,Printer
1022,178,2025-05-14,48.06,Headphones
1023,178,2025-05-16,1457.07,Tablet
1024,179,2024-09-19,1470.81,Mouse
1025,179,2024-02-11,1014.22,Phone
1026,179,2025-10-18,739.52,Laptop
1027,179,2025-11-27,756.63,Smartwatch
1028,180,2024-01-27,1250.04,Mouse
1029,180,2025-03-14,1989.41,Phone
1030,180,2024-08-28,1310.6,Laptop
1031,180,2024-06-13,105.99,Phone
1032,180,2024-12-28,839.38,Printer
1033,180,2024-10-29,255.95,Smartwatch
1034,180,2025-06-11,954.05,Tablet
1035,180,2024-08-04,418.93,Laptop
1036,180,2024-10-20,609.22,Phone
1037,181,2024-10-14,547.25,Mouse
1038,181,2025-01-28,1404.45,Printer
1039,181,2026-01-15,1663.0,Phone
1040,181,2024-11-25,1028.05,Mouse
1041,181,2025-06-20,244.29,Phone
1042,181,2024-04-25,1571.67,Monitor
1043,181,2024-09-29,405.31,Headphones
1044,181,2024-07-29,1558.14,Keyboard
1045,181,2024-06-09,1946.51,Camera
1046,182,2024-08-12,597.75,Laptop
1047,182,2024-03-20,1100.8,Headphones
1048,182,2024-12-13,1379.53,Monitor
1049,182,2025-05-25,667.9,Laptop
1050,182,2025-08-30,35.37,Phone
1051,182,2025-11-17,1814.69,Mouse
1052,182,2025-10-10,1341.35,Tablet
1053,183,2025-11-04,1561.26,Phone
1054,183,2024-02-05,1449.89,Phone
1055,184,2024-04-22,1292.23,Monitor
1056,184,2025-07-30,1977.45,Smartwatch
1057,184,2024-07-15,535.61,Laptop
1058,184,2024-05-28,208.62,Tablet
1059,184,2024-03-07,1749.54,Smartwatch
1060,185,2025-03-13,1605.18,Camera
1061,185,2024-07-11,857.73,Phone
1062,185,2024-03-23,199.05,Laptop
1063,185,2024-03-15,29.25,Tablet
1064,185,2025-07-01,1330.08,Tablet
1065,185,2025-07-11,664.04,Monitor
1066,186,2024-09-25,543.94,Phone
1067,186,2025-11-14,751.52,Camera
1068,186,2024-03-11,373.91,Printer
1069,186,2025-03-20,806.5,Monitor
1070,186,2025-12-25,550.95,Printer
1071,186,2025-12-28,1382.91,Monitor
1072,186,2025-04-25,1601.8,Tablet
1073,186,2024-09-17,234.98,Laptop
1074,186,2025-05-20,1963.32,Tablet
1075,186,2025-04-11,216.39,Mouse
1076,187,2024-03-01,1606.51,Monitor
1077,187,2024-04-30,370.71,Printer
1078,187,2025-11-21,1560.54,Mouse
1079,187,2025-11-27,67.34,Tablet
1080,187,2024-06-03,971.33,Monitor
1081,187,2025-06-28,234.75,Printer
1082,187,2024-03-26,886.97,Phone
1083,187,2024-12-01,530.61,Camera
1084,188,2025-06-04,1412.09,Keyboard
1085,189,2024-06-21,1450.31,Headphones
1086,189,2025-06-27,1956.01,Camera
1087,189,2024-10-28,1043.01,Mouse
1088,189,2025-04-21,199.53,Headphones
1089,189,2024-06-08,969.04,Printer
1090,189,2025-09-08,305.82,Keyboard
1091,189,2025-06-20,1785.2,Mouse
1092,189,2025-01-16,118.59,Tablet
1093,189,2025-06-19,1016.08,Monitor
1094,189,2024-12-27,1705.22,Tablet
1095,190,2025-07-07,1505.35,Camera
1096,190,2025-03-27,489.37,Smartwatch
1097,191,2025-10-10,1018.79,Keyboard
1098,192,2024-12-08,812.52,Headphones
1099,192,2025-01-25,166.87,Monitor
1100,192,2024-03-18,1604.51,Monitor
1101,192,2026-01-01,185.16,Monitor
1102,192,2024-07-30,899.67,Phone
1103,192,2025-10-22,1961.53,Laptop
1104,192,2025-03-15,214.26,Printer
1105,193,2024-06-06,1118.69,Laptop
1106,194,2024-04-19,1585.65,Mouse
1107,194,2025-07-29,1278.7,Keyboard
1108,195,2024-06-05,421.63,Monitor
1109,195,2025-10-01,1901.21,Camera
1110,195,2025-07-25,1652.37,Headphones
1111,195,2024-07-04,1690.19,Camera
1112,195,2024-11-03,1124.7,Mouse
1113,195,2025-09-22,1203.9,Camera
1114,195,2024-08-23,1434.67,Phone
1115,195,2024-11-16,203.9,Headphones
1116,195,2025-05-02,14.37,Camera
1117,196,2024-06-27,1099.9,Camera
1118,196,2024-07-21,1407.17,Laptop
1119,196,2024-09-28,1794.79,Monitor
1120,196,2024-07-14,289.49,Printer
1121,196,2024-01-25,222.85,Mouse
1122,197,2025-10-31,383.21,Printer
1123,197,2025-06-02,439.02,Headphones
1124,197,2024-08-12,1436.41,Phone
1125,197,2024-05-16,1516.73,Laptop
1126,198,2024-03-05,255.21,Monitor
1127,198,2025-01-15,920.2,Mouse
1128,198,2025-11-09,1912.82,Tablet
1129,198,2024-03-04,1928.07,Laptop
1130,198,2025-07-25,1065.43,Laptop
1131,198,2024-11-29,1110.92,Printer
1132,198,2025-05-26,1679.24,Monitor
1133,198,2025-11-06,1849.5,Tablet
1134,198,2024-12-10,1386.72,Tablet
1135,198,2026-01-03,1463.68,Tablet
1136,199,2025-05-27,780.94,Mouse
1137,199,2024-09-08,1216.26,Camera
1138,200,2025-08-05,1763.97,Printer
1139,200,2025-11-18,1959.21,Headphones
1140,200,2025-06-13,554.46,Camera
1141,200,2025-04-06,1941.28,Monitor
1142,200,2025-12-21,1611.55,Tablet
1143,200,2025-03-11,831.36,Keyboard
1144,200,2025-07-04,604.84,Keyboard
1145,200,2024-09-09,1722.81,Keyboard
1146,200,2024-10-07,1268.84,Headphones
1147,201,2025-09-03,1252.09,Smartwatch
1148,201,2024-10-16,1376.36,Tablet
1149,201,2024-08-26,1962.86,Tablet
1150,201,2025-01-11,1012.75,Camera
1151,202,2025-02-22,1523.94,Keyboard
1152,202,2025-07-17,965.94,Mouse
1153,203,2024-07-04,1351.74,Keyboard
1154,203,2024-05-23,579.0,Printer
1155,203,2025-06-08,1618.53,Keyboard
1156,203,2024-11-14,221.88,Printer
1157,203,2025-10-24,299.2,Laptop
1158,203,2024-09-13,407.81,Tablet
1159,203,2025-08-24,1967.23,Smartwatch
1160,204,2025-12-10,1680.37,Smartwatch
1161,204,2024-11-09,415.96,Keyboard
1162,204,2025-10-16,74.29,Monitor
1163,205,2024-12-24,1236.06,Keyboard
1164,205,2024-05-10,1731.03,Keyboard
1165,206,2025-07-12,482.81,Smartwatch
1166,206,2024-10-27,1388.94,Laptop
1167,206,2025-12-14,1853.7,Printer
1168,206,2025-10-19,838.97,Camera
1169,206,2025-08-18,1932.01,Laptop
1170,206,2024-10-24,35.8,Smartwatch
1171,206,2025-10-17,414.14,Monitor
1172,207,2024-05-08,1823.86,Camera
1173,207,2024-10-13,1512.66,Keyboard
1174,207,2024-12-02,1479.52,Headphones
1175,207,2025-09-08,1554.53,Headphones
1176,208,2025-11-11,903.14,Phone
1177,208,2024-05-09,382.08,Tablet
1178,208,2025-12-11,1472.81,Phone
1179,208,2024-06-26,760.62,Printer
1180,208,2024-01-31,565.43,Smartwatch
1181,209,2024-12-30,330.25,Smartwatch
1182,209,2024-08-05,21.23,Monitor
1183,209,2024-06-12,1422.28,Tablet
1184,210,2025-01-17,315.87,Camera
1185,211,2024-05-14,111.2,Mouse
1186,211,2025-09-17,1687.85,Smartwatch
1187,211,2025-10-05,986.2,Mouse
1188,211,2024-08-09,1104.82,Phone
1189,211,2024-06-06,1570.22,Camera
1190,211,2025-04-07,1055.54,Tablet
1191,211,2025-01-18,1046.01,Keyboard
1192,211,2024-12-03,327.15,Keyboard
1193,211,2025-10-03,1078.7,Phone
1194,211,2025-01-10,705.31,Headphones
1195,212,2025-05-20,668.82,Smartwatch
1196,212,2024-10-04,444.71,Mouse
1197,212,2024-04-06,1065.69,Keyboard
1198,212,2025-12-16,1649.14,Laptop
1199,212,2025-06-19,238.3,Camera
1200,212,2025-04-08,896.88,Mouse
1201,213,2024-05-02,495.22,Laptop
1202,213,2025-02-02,1368.28,Camera
1203,213,2025-01-15,768.93,Phone
1204,213,2024-06-26,777.89,Keyboard
1205,213,2025-01-12,1450.71,Laptop
1206,213,2025-12-19,1823.56,Camera
1207,213,2025-04-25,1033.48,Keyboard
1208,213,2024-09-23,896.66,Laptop
1209,213,2024-09-03,599.9,Headphones
1210,213,2025-04-16,647.42,Phone
1211,214,2025-04-11,343.12,Keyboard
1212,214,2025-04-01,1071.08,Phone
1213,215,2025-02-10,1343.97,Headphones
1214,215,2024-09-25,1731.25,Printer
1215,215,2024-10-18,1672.97,Headphones
1216,215,2025-06-06,1080.13,Printer
1217,216,2024-04-22,1496.31,Tablet
1218,216,2025-03-08,57.27,Camera
1219,217,2024-12-31,184.17,Laptop
1220,218,2024-02-01,1590.49,Keyboard
1221,218,2024-10-16,150.18,Headphones
1222,218,2024-07-17,1822.86,Printer
1223,219,2025-12-10,907.74,Printer
1224,219,2025-06-06,871.72,Laptop
1225,219,2025-11-15,785.11,Phone
1226,219,2025-11-09,1074.32,Mouse
1227,219,2025-04-27,135.84,Mouse
1228,219,2025-11-09,100.58,Phone
1229,219,2025-01-02,721.82,Keyboard
1230,220,2024-08-12,586.77,Smartwatch
1231,220,2024-09-25,1217.07,Smartwatch
1232,221,2025-08-22,769.01,Laptop
1233,221,2025-06-13,953.24,Keyboard
1234,221,2025-11-09,447.53,Printer
1235,221,2025-12-25,1595.57,Keyboard
1236,221,2025-08-13,597.01,Tablet
1237,221,2025-03-13,603.13,Camera
1238,221,2025-11-16,1915.21,Laptop
1239,221,2025-06-20,1111.51,Keyboard
1240,222,2025-04-09,255.24,Laptop
1241,222,2025-09-05,1149.71,Printer
1242,222,2024-07-20,1078.93,Phone
1243,223,2025-03-06,428.01,Camera
1244,223,2025-10-31,431.36,Keyboard
1245,223,2024-09-05,293.49,Tablet
1246,223,2025-10-24,449.37,Smartwatch
1247,223,2024-10-26,396.71,Tablet
1248,224,2024-05-07,1705.98,Keyboard
1249,224,2024-09-11,927.92,Keyboard
1250,224,2025-02-09,155.56,Phone
1251,224,2024-12-23,508.87,Headphones
1252,224,2025-11-08,1453.92,Monitor
1253,224,2025-12-12,1903.56,Camera
1254,224,2025-07-05,265.15,Headphones
1255,224,2024-03-08,209.09,Mouse
1256,224,2024-10-30,148.92,Headphones
1257,224,2024-06-09,642.39,Monitor
1258,225,2025-08-04,1236.52,Smartwatch
1259,225,2025-06-23,1389.98,Tablet
1260,225,2024-10-11,1135.45,Camera
1261,225,2025-08-10,1617.32,Printer
1262,225,2024-12-31,345.59,Camera
1263,225,2024-07-01,499.89,Headphones
1264,226,2024-01-22,560.59,Camera
1265,226,2024-10-06,277.27,Camera
1266,226,2025-04-17,1756.99,Monitor
1267,226,2025-03-05,896.26,Smartwatch
1268,226,2025-08-14,979.07,Phone
1269,226,2025-12-19,359.78,Mouse
1270,226,2025-01-08,173.13,Smartwatch
1271,227,2024-09-05,1783.68,Headphones
1272,227,2025-10-26,533.84,Phone
1273,227,2024-06-14,1457.58,Laptop
1274,228,2025-09-03,1266.94,Mouse
1275,228,2024-06-05,1162.01,Mouse
1276,228,2025-11-25,433.39,Laptop
1277,228,2025-04-06,1107.67,Keyboard
1278,228,2024-08-23,1789.03,Keyboard
1279,228,2024-03-04,949.49,Tablet
1280,228,2025-10-27,737.98,Headphones
1281,228,2025-02-05,1783.96,Mouse
1282,228,2025-01-22,1469.12,Smartwatch
1283,229,2024-07-19,934.76,Keyboard
1284,229,2024-10-20,190.2,Camera
1285,229,2025-06-15,1009.31,Headphones
1286,230,2025-10-04,1371.48,Keyboard
1287,230,2024-08-24,289.34,Tablet
1288,230,2024-06-17,366.5,Mouse
1289,230,2024-08-23,1322.23,Tablet
